#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP029543.1",790330,790605,"+",,,"DIJ64_RS03680","WP_010907870.1",91,"DUF3017 domain-containing protein"
"chromosome","NZ_CP029543.1",790602,791078,"-",,,"DIJ64_RS03685","WP_010907871.1",158,"DUF732 domain-containing protein"
"chromosome","NZ_CP029543.1",791541,791870,"+",,,"DIJ64_RS15215","WP_162618231.1",109,"FAD-binding oxidoreductase"
"chromosome","NZ_CP029543.1",792219,792746,"-",,,"DIJ64_RS03695","WP_010907872.1",175,"transposase"
"chromosome","NZ_CP029543.1",792676,792831,"+",,,"DIJ64_RS15220","WP_162618211.1",51,"hypothetical protein"
"chromosome","NZ_CP029543.1",792932,793159,"+",,,"DIJ64_RS03700","WP_010907873.1",75,"hypothetical protein"
"chromosome","NZ_CP029543.1",794348,794938,"+",,,"DIJ64_RS03705","WP_081439318.1",196,"DUF222 domain-containing protein"
"chromosome","NZ_CP029543.1",795896,797044,"-",,,"DIJ64_RS03715","WP_010907874.1",382,"homoserine O-acetyltransferase"
"chromosome","NZ_CP029543.1",799966,800877,"-",,,"DIJ64_RS03730","WP_010907875.1",303,"alpha/beta hydrolase"
"chromosome","NZ_CP029543.1",800913,801944,"+",,"trpS","DIJ64_RS03735","WP_111480987.1",343,"tryptophan--tRNA ligase"
"chromosome","NZ_CP029543.1",801956,802897,"+",,"yhjD","DIJ64_RS03740","WP_010907877.1",313,"inner membrane protein YhjD"
"chromosome","NZ_CP029543.1",802920,803075,"+",,,"DIJ64_RS15225","WP_156511805.1",51,"hypothetical protein"
"chromosome","NZ_CP029543.1",804208,804375,"-",,,"DIJ64_RS03750","WP_156517075.1",55,"hypothetical protein"
"chromosome","NZ_CP029543.1",804599,804841,"-",,,"DIJ64_RS03755","WP_049769688.1",80,"hypothetical protein"
"chromosome","NZ_CP029543.1",806664,807899,"-",,,"DIJ64_RS03775","WP_010907878.1",411,"D-alanyl-D-alanine carboxypeptidase"
"chromosome","NZ_CP029543.1",810771,811010,"-",,,"DIJ64_RS03795","WP_064430266.1",79,"hypothetical protein"
"chromosome","NZ_CP029543.1",811910,812077,"+",,,"DIJ64_RS15235","WP_156517076.1",55,"hypothetical protein"
"chromosome","NZ_CP029543.1",812659,813453,"-",,,"DIJ64_RS03810","WP_010907879.1",264,"succinate dehydrogenase iron-sulfur subunit"
"chromosome","NZ_CP029543.1",813453,815207,"-",,,"DIJ64_RS03815","WP_010907880.1",584,"succinate dehydrogenase flavoprotein subunit"
"chromosome","NZ_CP029543.1",815228,815719,"-",,,"DIJ64_RS03820","WP_010907881.1",163,"succinate dehydrogenase hydrophobic membrane anchor subunit"
"chromosome","NZ_CP029543.1",815716,816177,"-",,"sdhC","DIJ64_RS03825","WP_010907882.1",153,"succinate dehydrogenase, cytochrome b556 subunit"
"chromosome","NZ_CP029543.1",816466,817554,"+",,,"DIJ64_RS03830","WP_010907883.1",362,"adenosine deaminase"
"chromosome","NZ_CP029543.1",819669,820940,"-",,,"DIJ64_RS03845","WP_010907884.1",423,"hypothetical protein"
"chromosome","NZ_CP029543.1",822634,824238,"-",,,"DIJ64_RS03860","WP_041323714.1",534,"phospho-sugar mutase"
"chromosome","NZ_CP029543.1",824247,825053,"-",,,"DIJ64_RS03865","WP_010907886.1",268,"purine-nucleoside phosphorylase"
"chromosome","NZ_CP029543.1",827808,828158,"+",,,"DIJ64_RS03880","WP_145985174.1",116,"hypothetical protein"
"chromosome","NZ_CP029543.1",828615,829094,"-",,,"DIJ64_RS03885","WP_010907887.1",159,"gamma-glutamylcyclotransferase"
"chromosome","NZ_CP029543.1",830735,832492,"+",,,"DIJ64_RS03895","WP_010907888.1",585,"glycerol-3-phosphate dehydrogenase/oxidase"
"chromosome","NZ_CP029543.1",833563,834477,"+",,,"DIJ64_RS03905","WP_010907889.1",304,"prolyl oligopeptidase family serine peptidase"
"chromosome","NZ_CP029543.1",838704,839375,"-",,,"DIJ64_RS03920","WP_010907890.1",223,"TetR/AcrR family transcriptional regulator"
"chromosome","NZ_CP029543.1",839437,839985,"-",,,"DIJ64_RS03925","WP_081439320.1",182,"aldehyde dehydrogenase family protein"
"chromosome","NZ_CP029543.1",846483,848279,"-",,,"DIJ64_RS03970","WP_010907891.1",598,"acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha"
"chromosome","NZ_CP029543.1",848815,849705,"-",,,"DIJ64_RS03980","WP_010907892.1",296,"sulfurtransferase"
"chromosome","NZ_CP029543.1",849906,850547,"-",,,"DIJ64_RS03985","WP_010907893.1",213,"septum formation inhibitor Maf"
"chromosome","NZ_CP029543.1",850544,850798,"-",,,"DIJ64_RS03990","WP_010907894.1",84,"acyl-CoA carboxylase subunit epsilon"
"chromosome","NZ_CP029543.1",850795,852444,"-",,,"DIJ64_RS03995","WP_010907895.1",549,"acyl-CoA carboxylase subunit beta"
"chromosome","NZ_CP029543.1",852507,853331,"+",,,"DIJ64_RS04000","WP_010907896.1",274,"biotin-"
"chromosome","NZ_CP029543.1",853464,853982,"+",,,"DIJ64_RS04005","WP_010907897.1",172,"PH domain-containing protein"
"chromosome","NZ_CP029543.1",854763,856082,"+",,,"DIJ64_RS04015","WP_010907899.1",439,"5-(carboxyamino)imidazole ribonucleotide synthase"
"chromosome","NZ_CP029543.1",856082,856597,"+",,"purE","DIJ64_RS04020","WP_010907900.1",171,"5-(carboxyamino)imidazole ribonucleotide mutase"
"chromosome","NZ_CP029543.1",856692,857861,"+",,,"DIJ64_RS04025","WP_010907901.1",389,"acyl-CoA dehydrogenase"
"chromosome","NZ_CP029543.1",860182,860325,"+",,,"DIJ64_RS15240","WP_156511806.1",47,"hypothetical protein"
"chromosome","NZ_CP029543.1",865757,866476,"-",,,"DIJ64_RS04070","WP_162618232.1",239,"SAM-dependent methyltransferase"
"chromosome","NZ_CP029543.1",866473,866670,"-",,,"DIJ64_RS04075","WP_049769702.1",65,"class I SAM-dependent methyltransferase"
"chromosome","NZ_CP029543.1",867632,869809,"-",,"ctpC","DIJ64_RS04085","WP_012634421.1",725,"manganese-exporting P-type ATPase CtpC"
"chromosome","NZ_CP029543.1",869820,870098,"-",,,"DIJ64_RS04090","WP_010907903.1",92,"DUF1490 family protein"
"chromosome","NZ_CP029543.1",870902,872371,"-",,,"DIJ64_RS04100","WP_010907904.1",489,"LCP family protein"
"chromosome","NZ_CP029543.1",872460,873395,"+",,"rfbD","DIJ64_RS04105","WP_010907905.1",311,"dTDP-4-dehydrorhamnose reductase"
"chromosome","NZ_CP029543.1",873388,874314,"+",,,"DIJ64_RS04110","WP_010907906.1",308,"glycosyltransferase family 2 protein"
"chromosome","NZ_CP029543.1",874316,875392,"+",,,"DIJ64_RS04115","WP_010907907.1",358,"NDP-sugar synthase"
"chromosome","NZ_CP029543.1",876332,876592,"-",,,"DIJ64_RS04125","WP_010907908.1",86,"hypothetical protein"
"chromosome","NZ_CP029543.1",876810,878477,"-",,,"DIJ64_RS04130","WP_010907909.1",555,"class I SAM-dependent methyltransferase"
"chromosome","NZ_CP029543.1",878499,879191,"-",,,"DIJ64_RS04135","WP_010907910.1",230,"hypothetical protein"
"chromosome","NZ_CP029543.1",879232,880605,"-",,,"DIJ64_RS04140","WP_010907911.1",457,"coenzyme F420-0:L-glutamate ligase"
"chromosome","NZ_CP029543.1",880602,881603,"-",,,"DIJ64_RS04145","WP_041322508.1",333,"2-phospho-L-lactate transferase"
"chromosome","NZ_CP029543.1",882066,882335,"+",,,"DIJ64_RS04155","WP_010907913.1",89,"WhiB family transcriptional regulator"
"chromosome","NZ_CP029543.1",882364,882783,"-",,,"DIJ64_RS04160","WP_041323718.1",139,"metallopeptidase family protein"
"chromosome","NZ_CP029543.1",882907,883404,"+",,,"DIJ64_RS04165","WP_010907915.1",165,"DUF3499 domain-containing protein"
"chromosome","NZ_CP029543.1",883514,884920,"+",,,"DIJ64_RS04170","WP_010907916.1",468,"phosphomannomutase/phosphoglucomutase"
"chromosome","NZ_CP029543.1",884917,886014,"+",,,"DIJ64_RS04175","WP_010907917.1",365,"hypothetical protein"
"chromosome","NZ_CP029543.1",886022,887254,"+",,"manA","DIJ64_RS04180","WP_010907918.1",410,"mannose-6-phosphate isomerase, class I"
"chromosome","NZ_CP029543.1",892462,893940,"+",,,"DIJ64_RS04210","WP_010907919.1",492,"adenosylhomocysteinase"
"chromosome","NZ_CP029543.1",893983,894615,"+",,,"DIJ64_RS04215","WP_010907920.1",210,"dTMP kinase"
"chromosome","NZ_CP029543.1",894708,895394,"+",,,"DIJ64_RS04220","WP_010907921.1",228,"two-component system response regulator MtrA"
"chromosome","NZ_CP029543.1",895522,897210,"+",,,"DIJ64_RS04225","WP_010907922.1",562,"HAMP domain-containing histidine kinase"
"chromosome","NZ_CP029543.1",897231,898976,"+",,"lpqB","DIJ64_RS04230","WP_162618314.1",581,"MtrAB system accessory protein LpqB"
"chromosome","NZ_CP029543.1",899494,899688,"+",,,"DIJ64_RS04240","WP_010907925.1",64,"hypothetical protein"
"chromosome","NZ_CP029543.1",899867,900481,"+",,"raiA","DIJ64_RS04245","WP_162618233.1",204,"ribosome-associated translation inhibitor RaiA"
"chromosome","NZ_CP029543.1",900561,903383,"+",,"secA","DIJ64_RS04250","WP_010907927.1",940,"preprotein translocase subunit SecA"
"chromosome","NZ_CP029543.1",904520,905002,"+",,,"DIJ64_RS04255","WP_010907928.1",160,"cation:proton antiporter regulatory subunit"
"chromosome","NZ_CP029543.1",905007,906164,"+",,,"DIJ64_RS04260","WP_010907929.1",385,"cation:proton antiporter"
"chromosome","NZ_CP029543.1",910052,910309,"-",,,"DIJ64_RS15250","WP_156511807.1",85,"hypothetical protein"
"chromosome","NZ_CP029543.1",913367,914350,"-",,"rsgA","DIJ64_RS04300","WP_010907930.1",327,"ribosome small subunit-dependent GTPase A"
"chromosome","NZ_CP029543.1",914347,915633,"-",,"aroA","DIJ64_RS04305","WP_162618315.1",428,"3-phosphoshikimate 1-carboxyvinyltransferase"
"chromosome","NZ_CP029543.1",915686,916444,"+",,,"DIJ64_RS04310","WP_010907932.1",252,"SOS response-associated peptidase"
"chromosome","NZ_CP029543.1",921379,921558,"+",,,"DIJ64_RS04325","WP_041322524.1",59,"hypothetical protein"
"chromosome","NZ_CP029543.1",922420,922569,"-",,,"DIJ64_RS15255","WP_156511808.1",49,"hypothetical protein"
"chromosome","NZ_CP029543.1",922835,923050,"-",,,"DIJ64_RS04330","WP_145985176.1",71,"hypothetical protein"
"chromosome","NZ_CP029543.1",923417,923608,"+",,,"DIJ64_RS15260","WP_162618234.1",63,"hypothetical protein"
"chromosome","NZ_CP029543.1",923592,924050,"-",,,"DIJ64_RS15265","WP_145985177.1",152,"PPE domain-containing protein"
"chromosome","NZ_CP029543.1",925384,927162,"-",,,"DIJ64_RS04345","WP_010907934.1",592,"AAA family ATPase"
"chromosome","NZ_CP029543.1",927928,928335,"-",,,"DIJ64_RS04350","WP_010907935.1",135,"aminoacyl-tRNA deacylase"
"chromosome","NZ_CP029543.1",930725,930940,"+",,,"DIJ64_RS04370","WP_041323723.1",71,"biotin/lipoyl-binding carrier protein"
"chromosome","NZ_CP029543.1",930990,932492,"+",,,"DIJ64_RS04375","WP_111480992.1",500,"histidine kinase N-terminal domain-containing protein"
"chromosome","NZ_CP029543.1",932552,932806,"-",,,"DIJ64_RS04380","WP_010907938.1",84,"transcriptional regulator WhiB1"
"chromosome","NZ_CP029543.1",934129,934614,"+",,,"DIJ64_RS04390","WP_162618316.1",161,"hypothetical protein"
"chromosome","NZ_CP029543.1",935042,936142,"-",,,"DIJ64_RS15270","WP_041323726.1",366,"isochorismate synthase MenF"
"chromosome","NZ_CP029543.1",937770,938993,"-",,,"DIJ64_RS04410","WP_010907941.1",407,"hypothetical protein"
"chromosome","NZ_CP029543.1",939005,940573,"-",,,"DIJ64_RS04415","WP_041322529.1",522,"DEAD/DEAH box helicase"
"chromosome","NZ_CP029543.1",941595,942182,"-",,,"DIJ64_RS04425","WP_010907943.1",195,"hypothetical protein"
"chromosome","NZ_CP029543.1",942481,942729,"+",,,"DIJ64_RS04430","WP_010907944.1",82,"DUF3107 domain-containing protein"
"chromosome","NZ_CP029543.1",942716,943402,"-",,,"DIJ64_RS04435","WP_010907945.1",228,"TetR/AcrR family transcriptional regulator"
"chromosome","NZ_CP029543.1",943589,944614,"+",,,"DIJ64_RS04440","WP_010907946.1",341,"DUF3152 domain-containing protein"
"chromosome","NZ_CP029543.1",944818,946005,"+",,"moeZ","DIJ64_RS04445","WP_010907947.1",395,"adenylyltransferase/sulfurtransferase MoeZ"
"chromosome","NZ_CP029543.1",946099,946953,"+",,,"DIJ64_RS04450","WP_041322530.1",284,"TIGR02569 family protein"
"chromosome","NZ_CP029543.1",956102,956494,"-",,,"DIJ64_RS04480","WP_111481133.1",130,"transcriptional repressor"
"chromosome","NZ_CP029543.1",956571,956993,"-",,,"DIJ64_RS04485","WP_010907950.1",140,"winged helix-turn-helix transcriptional regulator"
"chromosome","NZ_CP029543.1",957160,958551,"+",,,"DIJ64_RS04490","WP_010907951.1",463,"glycine--tRNA ligase"
"chromosome","NZ_CP029543.1",958813,959223,"-",,,"DIJ64_RS04495","WP_162618235.1",136,"IS3 family transposase"
"chromosome","NZ_CP029543.1",960636,960878,"+",,,"DIJ64_RS04500","WP_111480994.1",80,"hypothetical protein"
"chromosome","NZ_CP029543.1",964141,965430,"+",,,"DIJ64_RS04510","WP_010907952.1",429,"deoxyguanosinetriphosphate triphosphohydrolase"
"chromosome","NZ_CP029543.1",966125,968053,"+",,,"DIJ64_RS04520","WP_010907953.1",642,"DNA primase"
"chromosome","NZ_CP029543.1",968068,968325,"-",,,"DIJ64_RS04525","WP_041323729.1",85,"hypothetical protein"
"chromosome","NZ_CP029543.1",971549,971932,"+",,,"DIJ64_RS04545","WP_010907955.1",127,"class II aldolase/adducin family protein"
"chromosome","NZ_CP029543.1",971929,972093,"+",,,"DIJ64_RS15280","WP_156511977.1",54,"hypothetical protein"
"chromosome","NZ_CP029543.1",973369,974052,"-",,"cysE","DIJ64_RS04555","WP_010907956.1",227,"serine O-acetyltransferase"
"chromosome","NZ_CP029543.1",974055,974987,"-",,,"DIJ64_RS04560","WP_010907957.1",310,"cysteine synthase A"
"chromosome","NZ_CP029543.1",974984,976288,"-",,,"DIJ64_RS04565","WP_010907958.1",434,"TQXA domain-containing protein"
"chromosome","NZ_CP029543.1",976671,977594,"+",,,"DIJ64_RS04570","WP_010907959.1",307,"major membrane protein I"
"chromosome","NZ_CP029543.1",978250,979485,"+",,,"DIJ64_RS04575","WP_010907960.1",411,"cysteine desulfurase"
"chromosome","NZ_CP029543.1",980258,981811,"+",,,"DIJ64_RS04585","WP_010907961.1",517,"NarK/NasA family nitrate transporter"
"chromosome","NZ_CP029543.1",981799,982380,"-",,,"DIJ64_RS04590","WP_010907962.1",193,"hypothetical protein"
"chromosome","NZ_CP029543.1",983605,985779,"+",,,"DIJ64_RS04600","WP_010907963.1",724,"ATP-binding cassette domain-containing protein"
"chromosome","NZ_CP029543.1",985791,986627,"+",,,"DIJ64_RS04605","WP_049769936.1",278,"energy-coupling factor transporter transmembrane protein EcfT"
"chromosome","NZ_CP029543.1",989095,990090,"+",,,"DIJ64_RS04620","WP_010907965.1",331,"bifunctional riboflavin kinase/FAD synthetase"
"chromosome","NZ_CP029543.1",990208,990477,"+",,"rpsO","DIJ64_RS04625","WP_010907966.1",89,"30S ribosomal protein S15"
"chromosome","NZ_CP029543.1",990799,993120,"+",,,"DIJ64_RS04630","WP_010907967.1",773,"polyribonucleotide nucleotidyltransferase"
"chromosome","NZ_CP029543.1",993209,994483,"+",,,"DIJ64_RS04635","WP_010907968.1",424,"insulinase family protein"
"chromosome","NZ_CP029543.1",996232,996984,"-",,,"DIJ64_RS04645","WP_010907969.1",250,"DUF4191 domain-containing protein"
"chromosome","NZ_CP029543.1",997011,997955,"-",,"lipA","DIJ64_RS04650","WP_010907970.1",314,"lipoyl synthase"
"chromosome","NZ_CP029543.1",997952,998662,"-",,"lipB","DIJ64_RS04655","WP_162618236.1",236,"lipoyl(octanoyl) transferase LipB"
"chromosome","NZ_CP029543.1",998724,999647,"-",,,"DIJ64_RS04660","WP_010907972.1",307,"TIGR01777 family oxidoreductase"
"chromosome","NZ_CP029543.1",999663,1001255,"-",,"sucB","DIJ64_RS04665","WP_010907973.1",530,"2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase"
"chromosome","NZ_CP029543.1",1001495,1003285,"+",,,"DIJ64_RS04670","WP_010907974.1",596,"SDR family oxidoreductase"
"chromosome","NZ_CP029543.1",1003443,1003757,"+",,,"DIJ64_RS04675","WP_010907975.1",104,"hypothetical protein"
"chromosome","NZ_CP029543.1",1003828,1005396,"-",,,"DIJ64_RS04680","WP_041323734.1",522,"leucyl aminopeptidase"
"chromosome","NZ_CP029543.1",1005563,1006666,"+",,"gcvT","DIJ64_RS04685","WP_010907977.1",367,"glycine cleavage system aminomethyltransferase GcvT"
"chromosome","NZ_CP029543.1",1006723,1007829,"+",,,"DIJ64_RS04690","WP_010907978.1",368,"branched-chain amino acid aminotransferase"
"chromosome","NZ_CP029543.1",1008598,1009656,"-",,"cobT","DIJ64_RS04700","WP_162618317.1",352,"nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase"
"chromosome","NZ_CP029543.1",1009743,1010486,"-",,,"DIJ64_RS04705","WP_111480995.1",247,"DUF3043 domain-containing protein"
"chromosome","NZ_CP029543.1",1011766,1012122,"+",,,"DIJ64_RS04715","WP_010907981.1",118,"iron-sulfur cluster assembly accessory protein"
"chromosome","NZ_CP029543.1",1012157,1012798,"-",,,"DIJ64_RS04720","WP_041322541.1",213,"hypothetical protein"
"chromosome","NZ_CP029543.1",1012991,1013965,"+",,,"DIJ64_RS04725","WP_010907983.1",324,"carbohydrate kinase family protein"
"chromosome","NZ_CP029543.1",1014148,1016181,"-",,"asnB","DIJ64_RS04730","WP_010907984.1",677,"asparagine synthase (glutamine-hydrolyzing)"
"chromosome","NZ_CP029543.1",1016324,1017385,"+",,,"DIJ64_RS04735","WP_010907985.1",353,"cytochrome c oxidase subunit II"
"chromosome","NZ_CP029543.1",1017438,1017857,"+",,,"DIJ64_RS04740","WP_010907986.1",139,"cytochrome c oxidase subunit 4"
"chromosome","NZ_CP029543.1",1018044,1018925,"+",,,"DIJ64_RS04745","WP_010907987.1",293,"membrane protein"
"chromosome","NZ_CP029543.1",1018925,1019563,"+",,,"DIJ64_RS04750","WP_010907988.1",212,"DUF2561 family protein"
"chromosome","NZ_CP029543.1",1019697,1021352,"-",,,"DIJ64_RS04755","WP_010907989.1",551,"cytochrome bc complex cytochrome b subunit"
"chromosome","NZ_CP029543.1",1021349,1022533,"-",,,"DIJ64_RS04760","WP_010907990.1",394,"ubiquinol-cytochrome c reductase iron-sulfur subunit"
"chromosome","NZ_CP029543.1",1022530,1023390,"-",,,"DIJ64_RS04765","WP_111481134.1",286,"c-type cytochrome"
"chromosome","NZ_CP029543.1",1023461,1024069,"-",,,"DIJ64_RS04770","WP_010907992.1",202,"heme-copper oxidase subunit III"
"chromosome","NZ_CP029543.1",1024206,1025306,"+",,"trpD","DIJ64_RS04775","WP_010907993.1",366,"anthranilate phosphoribosyltransferase"
"chromosome","NZ_CP029543.1",1027505,1028629,"+",,,"DIJ64_RS04790","WP_010907994.1",374,"C40 family peptidase"
"chromosome","NZ_CP029543.1",1028674,1029828,"+",,,"DIJ64_RS04795","WP_010907995.1",384,"GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase"
"chromosome","NZ_CP029543.1",1029825,1031627,"-",,,"DIJ64_RS04800","WP_010907996.1",600,"long-chain fatty acid--CoA ligase"
"chromosome","NZ_CP029543.1",1031802,1032209,"+",,,"DIJ64_RS04805","WP_010907997.1",135,"hypothetical protein"
"chromosome","NZ_CP029543.1",1032328,1032762,"+",,,"DIJ64_RS04810","WP_010907998.1",144,"SRPBCC family protein"
"chromosome","NZ_CP029543.1",1032783,1034030,"+",,,"DIJ64_RS04815","WP_010907999.1",415,"ArsA family ATPase"
"chromosome","NZ_CP029543.1",1034027,1034419,"+",,,"DIJ64_RS04820","WP_010908000.1",130,"hypothetical protein"
"chromosome","NZ_CP029543.1",1034505,1035239,"+",,,"DIJ64_RS04825","WP_010908001.1",244,"1-acyl-sn-glycerol-3-phosphate acyltransferase"
"chromosome","NZ_CP029543.1",1035247,1036533,"-",,,"DIJ64_RS04830","WP_010908002.1",428,"DUF2029 domain-containing protein"
"chromosome","NZ_CP029543.1",1037550,1038065,"+",,,"DIJ64_RS04840","WP_010908003.1",171,"polyadenylate-specific 3\\'-exoribonuclease AS"
"chromosome","NZ_CP029543.1",1038129,1039517,"+",,,"DIJ64_RS04845","WP_010908004.1",462,"3-deoxy-7-phosphoheptulonate synthase class II"
"chromosome","NZ_CP029543.1",1039530,1040732,"-",,,"DIJ64_RS04850","WP_010908005.1",400,"serine/threonine protein kinase"
"chromosome","NZ_CP029543.1",1040885,1041289,"+",,,"DIJ64_RS04855","WP_010908006.1",134,"helix-turn-helix domain-containing protein"
"chromosome","NZ_CP029543.1",1041286,1042803,"-",,,"DIJ64_RS04860","WP_010908007.1",505,"alpha-(1->6)-mannopyranosyltransferase A"
"chromosome","NZ_CP029543.1",1044142,1045056,"+",,,"DIJ64_RS04870","WP_010908008.1",304,"hypothetical protein"
"chromosome","NZ_CP029543.1",1045053,1045772,"-",,,"DIJ64_RS04875","WP_010908009.1",239,"lipoprotein"
"chromosome","NZ_CP029543.1",1045844,1046476,"-",,,"DIJ64_RS04880","WP_010908010.1",210,"GNAT family N-acetyltransferase"
"chromosome","NZ_CP029543.1",1046793,1047197,"+",,,"DIJ64_RS04885","WP_010908011.1",134,"DUF3040 domain-containing protein"
"chromosome","NZ_CP029543.1",1047570,1048001,"+",,"mraZ","DIJ64_RS04890","WP_010908012.1",143,"division/cell wall cluster transcriptional repressor MraZ"
"chromosome","NZ_CP029543.1",1048129,1049247,"+",,"rsmH","DIJ64_RS04895","WP_010908013.1",372,"16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH"
"chromosome","NZ_CP029543.1",1049244,1050377,"+",,,"DIJ64_RS04900","WP_010908014.1",377,"hypothetical protein"
"chromosome","NZ_CP029543.1",1050374,1052401,"+",,,"DIJ64_RS04905","WP_010908015.1",675,"penicillin-binding protein 2"
"chromosome","NZ_CP029543.1",1052528,1054135,"+",,,"DIJ64_RS04910","WP_049769937.1",535,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase"
"chromosome","NZ_CP029543.1",1054132,1055685,"+",,,"DIJ64_RS04915","WP_010908017.1",517,"UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase"
"chromosome","NZ_CP029543.1",1055682,1056761,"+",,,"DIJ64_RS04920","WP_010908018.1",359,"phospho-N-acetylmuramoyl-pentapeptide-transferase"
"chromosome","NZ_CP029543.1",1056763,1058235,"+",,,"DIJ64_RS04925","WP_010908019.1",490,"UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase"
"chromosome","NZ_CP029543.1",1058242,1059846,"+",,"ftsW","DIJ64_RS04930","WP_010908020.1",534,"putative lipid II flippase FtsW"
"chromosome","NZ_CP029543.1",1059843,1061066,"+",,"murG","DIJ64_RS04935","WP_010908021.1",407,"undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase"
"chromosome","NZ_CP029543.1",1061063,1062550,"+",,,"DIJ64_RS04940","WP_010908022.1",495,"UDP-N-acetylmuramate--L-alanine ligase"
"chromosome","NZ_CP029543.1",1062547,1063572,"+",,,"DIJ64_RS04945","WP_010908023.1",341,"cell division protein FtsQ/DivIB"
"chromosome","NZ_CP029543.1",1063838,1064977,"+",,"ftsZ","DIJ64_RS04955","WP_010908024.1",379,"cell division protein FtsZ"
"chromosome","NZ_CP029543.1",1065000,1065749,"+",,,"DIJ64_RS04960","WP_010908025.1",249,"polyphenol oxidase family protein"
"chromosome","NZ_CP029543.1",1065746,1066528,"+",,,"DIJ64_RS04965","WP_010908026.1",260,"YggS family pyridoxal phosphate-dependent enzyme"
"chromosome","NZ_CP029543.1",1066596,1067228,"+",,,"DIJ64_RS04970","WP_010908027.1",210,"cell division protein SepF"
"chromosome","NZ_CP029543.1",1067353,1067643,"+",,,"DIJ64_RS04975","WP_010908028.1",96,"YggT family protein"
"chromosome","NZ_CP029543.1",1067890,1068690,"+",,,"DIJ64_RS04980","WP_010908029.1",266,"DivIVA domain-containing protein"
"chromosome","NZ_CP029543.1",1068763,1069155,"+",,,"DIJ64_RS04985","WP_010908030.1",130,"hypothetical protein"
"chromosome","NZ_CP029543.1",1070041,1071477,"+",,"glnA","DIJ64_RS04990","WP_010908031.1",478,"type I glutamate--ammonia ligase"
"chromosome","NZ_CP029543.1",1071729,1072097,"-",,,"DIJ64_RS04995","WP_010908032.1",122,"hypothetical protein"
"chromosome","NZ_CP029543.1",1072189,1072455,"-",,,"DIJ64_RS05000","WP_111480997.1",88,"hypothetical protein"
"chromosome","NZ_CP029543.1",1072849,1073133,"+",,,"DIJ64_RS05005","WP_010908034.1",94,"hypothetical protein"
"chromosome","NZ_CP029543.1",1074206,1074667,"-",,,"DIJ64_RS05015","WP_049769713.1",153,"hypothetical protein"
"chromosome","NZ_CP029543.1",1082393,1082689,"+",,,"DIJ64_RS05045","WP_010908035.1",98,"hypothetical protein"
"chromosome","NZ_CP029543.1",1082686,1082928,"+",,,"DIJ64_RS05050","WP_010908036.1",80,"hypothetical protein"
"chromosome","NZ_CP029543.1",1088737,1089051,"+",,,"DIJ64_RS05080","WP_162618237.1",104,"hypothetical protein"
"chromosome","NZ_CP029543.1",1089612,1090028,"+",,,"DIJ64_RS05085","WP_064482993.1",138,"hypothetical protein"
"chromosome","NZ_CP029543.1",1090018,1090275,"-",,,"DIJ64_RS05090","WP_010908038.1",85,"hypothetical protein"
"chromosome","NZ_CP029543.1",1091059,1091211,"-",,,"DIJ64_RS15285","WP_156511907.1",50,"hypothetical protein"
"chromosome","NZ_CP029543.1",1091228,1091641,"-",,,"DIJ64_RS05100","WP_010908039.1",137,"helix-turn-helix transcriptional regulator"
"chromosome","NZ_CP029543.1",1091653,1091853,"-",,,"DIJ64_RS05105","WP_010908040.1",66,"hypothetical protein"
"chromosome","NZ_CP029543.1",1094391,1094630,"+",,,"DIJ64_RS05125","WP_010908041.1",79,"hypothetical protein"
"chromosome","NZ_CP029543.1",1095515,1097320,"-",,,"DIJ64_RS05135","WP_010908042.1",601,"pyruvate, phosphate dikinase"
"chromosome","NZ_CP029543.1",1097365,1097874,"+",,,"DIJ64_RS05140","WP_010908043.1",169,"DoxX family protein"
"chromosome","NZ_CP029543.1",1098352,1098726,"-",,,"DIJ64_RS05150","WP_010908044.1",124,"hypothetical protein"
"chromosome","NZ_CP029543.1",1098737,1099168,"+",,,"DIJ64_RS05155","WP_010908045.1",143,"hypothetical protein"
"chromosome","NZ_CP029543.1",1099410,1099763,"+",,,"DIJ64_RS05160","WP_010908046.1",117,"hypothetical protein"
"chromosome","NZ_CP029543.1",1099877,1100059,"+",,,"DIJ64_RS05165","WP_162618238.1",60,"DUF3556 domain-containing protein"
"chromosome","NZ_CP029543.1",1100275,1102557,"-",,"metE","DIJ64_RS05170","WP_010908047.1",760,"5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase"
"chromosome","NZ_CP029543.1",1103796,1104260,"+",,,"DIJ64_RS05175","WP_010908048.1",154,"hypothetical protein"
