#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_003197.2",793742,793879,"+",1252247,,"STM0727","NP_459712.1",45,"hypothetical protein"
"chromosome","NC_003197.2",793928,794719,"+",1252248,"nei","STM0728","NP_459713.1",263,"endonuclease VIII"
"chromosome","NC_003197.2",794774,795820,"-",1252249,"abrB","STM0729","NP_459714.1",348,"AbrB family transcriptional regulator"
"chromosome","NC_003197.2",795957,797240,"-",1252250,"gltA","STM0730","NP_459715.1",427,"citrate (Si)-synthase"
"chromosome","NC_003197.2",797200,797586,"+",1252251,,"STM0731","NP_459716.1",128,"hypothetical protein"
"chromosome","NC_003197.2",797995,798384,"+",1252252,"sdhC","STM0732","NP_459717.1",129,"succinate dehydrogenase, cytochrome b556"
"chromosome","NC_003197.2",798378,798725,"+",1252253,"sdhD","STM0733","NP_459718.1",115,"succinate dehydrogenase, hydrophobic membrane anchor protein"
"chromosome","NC_003197.2",798725,800491,"+",1252254,"sdhA","STM0734","NP_459719.1",588,"succinate dehydrogenase flavoprotein subunit"
"chromosome","NC_003197.2",800505,801224,"+",1252255,"sdhB","STM0735","NP_459720.1",239,"succinate dehydrogenase, Fe-S protein"
"chromosome","NC_003197.2",801748,804549,"+",1252256,"sucA","STM0736","NP_459721.1",933,"2-oxoglutarate dehydrogenase E1 component"
"chromosome","NC_003197.2",804564,805772,"+",1252257,"sucB","STM0737","NP_459722.1",402,"dihydrolipoamide succinyltransferase"
"chromosome","NC_003197.2",805914,807080,"+",1252258,"sucC","STM0738","NP_459723.1",388,"succinate--CoA ligase subunit beta"
"chromosome","NC_003197.2",807080,807949,"+",1252259,"sucD","STM0739","NP_459724.1",289,"succinate--CoA ligase subunit alpha"
"chromosome","NC_003197.2",809532,811100,"+",1252260,"cydA","STM0740","NP_459725.1",522,"cytochrome d terminal oxidase subunit 1"
"chromosome","NC_003197.2",811116,812255,"+",1252261,"cydB","STM0741","NP_459726.1",379,"cytochrome d ubiquinol oxidase subunit II"
"chromosome","NC_003197.2",812270,812383,"+",1252262,"ybgT","STM0742","NP_459727.1",37,"putative outer membrane lipoprotein"
"chromosome","NC_003197.2",812520,812801,"+",1252263,"ybgE","STM0743","NP_459728.1",93,"cyd operon protein YbgE"
"chromosome","NC_003197.2",813030,813434,"+",1252264,"ybgC","STM0744","NP_459729.1",134,"tol-pal system-associated acyl-CoA thioesterase"
"chromosome","NC_003197.2",813431,814123,"+",1252265,"tolQ","STM0745","NP_459730.1",230,"tol protein, membrane-spanning inner membrane protein"
"chromosome","NC_003197.2",814127,814555,"+",1252266,"tolR","STM0746","NP_459731.1",142,"protein TolR"
"chromosome","NC_003197.2",814620,815843,"+",1252267,"tolA","STM0747","NP_459732.1",407,"cell envelope integrity protein TolA"
"chromosome","NC_003197.2",815967,817259,"+",1252268,"tolB","STM0748","NP_459733.1",430,"Tol-Pal system beta propeller repeat protein TolB"
"chromosome","NC_003197.2",817294,817818,"+",1252269,"pal","STM0749","NP_459734.1",174,"peptidoglycan-associated lipoprotein"
"chromosome","NC_003197.2",817828,818616,"+",1252270,"ybgF","STM0750","NP_459735.1",262,"cell division protein CpoB"
"chromosome","NC_003197.2",820236,821279,"+",1252276,"nadA","STM0756","NP_459736.1",347,"quinolinate synthase"
"chromosome","NC_003197.2",821304,822023,"+",1252277,"pnuC","STM0757","NP_459737.1",239,"nicotinamide riboside transporter PnuC"
"chromosome","NC_003197.2",822020,822958,"-",1252278,"ybgR","STM0758","NP_459738.1",312,"cation transporter"
"chromosome","NC_003197.2",823069,823455,"-",1252279,"ybgS","STM0759","NP_459739.1",128,"hypothetical protein"
"chromosome","NC_003197.2",823775,824827,"+",1252280,"aroG","STM0760","NP_459740.1",350,"3-deoxy-7-phosphoheptulonate synthase"
"chromosome","NC_003197.2",824921,825466,"-",1252281,,"STM0761","NP_459741.1",181,"fumarate hydratase Class I anaerobic"
"chromosome","NC_003197.2",825481,826326,"-",1252282,,"STM0762","NP_459742.1",281,"fumarate hydratase"
"chromosome","NC_003197.2",826495,827346,"+",1252283,,"STM0763","NP_459743.3",283,"transcriptional regulator, lysR family"
"chromosome","NC_003197.2",827347,828330,"-",1252284,,"STM0764","NP_459744.1",327,"transcriptional regulator, lysR family"
"chromosome","NC_003197.2",828574,829821,"+",1252285,,"STM0765","NP_459745.1",415,"putative cation transporter"
"chromosome","NC_003197.2",829871,830116,"+",1252286,"dcoC","STM0766","NP_459746.1",81,"oxaloacetate decarboxylase subunit gamma"
"chromosome","NC_003197.2",831922,833223,"+",1252288,"dcoB","STM0768","NP_459747.1",433,"oxaloacetate decarboxylase subunit beta"
"chromosome","NC_003197.2",833342,834040,"+",1252289,,"STM0769","NP_459748.1",232,"hypothetical protein"
"chromosome","NC_003197.2",834420,835499,"+",1252290,,"STM0770","NP_459749.1",359,"iron ABC transporter permease"
"chromosome","NC_003197.2",835499,836275,"+",1252291,,"STM0771","NP_459750.1",258,"iron ABC transporter"
"chromosome","NC_003197.2",836366,837118,"-",1252292,"gpmA","STM0772","NP_459751.1",250,"phosphoglyceromutase"
"chromosome","NC_003197.2",837342,838382,"-",1252293,"galM","STM0773","NP_459752.1",346,"galactose-1-epimerase"
"chromosome","NC_003197.2",838376,839524,"-",1252294,"galK","STM0774","NP_459753.1",382,"galactokinase"
"chromosome","NC_003197.2",839527,840573,"-",1252295,"galT","STM0775","NP_459754.1",348,"galactose-1-phosphate uridylyltransferase"
"chromosome","NC_003197.2",840584,841600,"-",1252296,"galE","STM0776","NP_459755.1",338,"UDP-glucose 4-epimerase"
"chromosome","NC_003197.2",841823,842731,"-",1252297,,"STM0777","NP_459756.1",302,"hypothetical protein"
"chromosome","NC_003197.2",842902,844377,"-",1252298,"modF","STM0778","NP_459757.1",491,"molybdate ABC transporter ATP-binding protein ModF"
"chromosome","NC_003197.2",844445,845233,"-",1252299,"modE","STM0779","NP_459758.1",262,"molybdenum-dependent transcriptional regulator"
"chromosome","NC_003197.2",845362,845511,"+",1252300,,"STM0780","NP_459759.1",49,"multidrug efflux pump-associated protein, AcrZ family"
"chromosome","NC_003197.2",845678,846451,"+",1252301,"modA","STM0781","NP_459760.1",257,"molybdate ABC transporter substrate-binding protein"
"chromosome","NC_003197.2",846451,847140,"+",1252302,"modB","STM0782","NP_459761.1",229,"molybdate ABC transporter permease"
"chromosome","NC_003197.2",847143,848201,"+",1252303,"modC","STM0783","NP_459762.1",352,"molybdenum ABC transporter ATP-binding protein"
"chromosome","NC_003197.2",848202,849020,"-",1252304,"ybhA","STM0784","NP_459763.1",272,"pyridoxal phosphatase"
"chromosome","NC_003197.2",849184,850179,"+",1252305,"ybhE","STM0785","NP_459764.1",331,"6-phosphogluconolactonase"
"chromosome","NC_003197.2",850323,851606,"-",1252306,"ybhC","STM0786","NP_459765.1",427,"acyl-CoA thioesterase"
"chromosome","NC_003197.2",851844,853067,"+",1252307,"hutI","STM0787","NP_459766.1",407,"imidazolonepropionase"
"chromosome","NC_003197.2",853064,854005,"+",1252308,"hutG","STM0788","NP_459767.1",313,"formimidoylglutamase"
"chromosome","NC_003197.2",854050,854775,"+",1252309,"hutC","STM0789","NP_459768.1",241,"histidine utilization repressor"
"chromosome","NC_003197.2",856658,858178,"+",1252311,"hutH","STM0791","NP_459769.1",506,"histidine ammonia-lyase"
"chromosome","NC_003197.2",858263,858739,"-",1252312,"ybhB","STM0792","NP_459770.1",158,"kinase inhibitor"
"chromosome","NC_003197.2",858797,860086,"-",1252313,"bioA","STM0793","NP_459771.1",429,"adenosylmethionine--8-amino-7-oxononanoate transaminase"
"chromosome","NC_003197.2",860173,861213,"+",1252314,"bioB","STM0794","NP_459772.1",346,"biotin synthase"
"chromosome","NC_003197.2",861210,862367,"+",1252315,"bioF","STM0795","NP_459773.1",385,"8-amino-7-oxononanoate synthase"
"chromosome","NC_003197.2",862351,863106,"+",1252316,"bioC","STM0796","NP_459774.1",251,"malonyl-ACP O-methyltransferase BioC"
"chromosome","NC_003197.2",863099,863785,"+",1252317,"bioD","STM0797","NP_459775.1",228,"dethiobiotin synthase"
"chromosome","NC_003197.2",864436,866457,"+",1252318,"uvrB","STM0798","NP_459776.1",673,"excinuclease ABC subunit B"
"chromosome","NC_003197.2",866766,866939,"+",1252319,,"STM0799","NP_447236.1",57,"hypothetical protein"
"chromosome","NC_003197.2",866947,869244,"+",1252320,"slrP","STM0800","NP_459778.1",765,"E3 ubiquitin--protein ligase"
"chromosome","NC_003197.2",869336,870244,"-",1252321,"ybhK","STM0801","NP_459779.1",302,"hypothetical protein"
"chromosome","NC_003197.2",870641,871630,"+",1252322,"moaA","STM0802","NP_459780.1",329,"cyclic pyranopterin phosphate synthase"
"chromosome","NC_003197.2",871652,872164,"+",1252323,"moaB","STM0803","NP_459781.1",170,"molybdenum cofactor biosynthesis protein B"
"chromosome","NC_003197.2",872167,872652,"+",1252324,"moaC","STM0804","NP_459782.1",161,"molybdenum cofactor biosynthesis protein C"
"chromosome","NC_003197.2",872639,872890,"+",1252325,"moaD","STM0805","NP_459783.3",83,"molybdopterin biosynthesis protein"
"chromosome","NC_003197.2",872892,873344,"+",1252326,"moaE","STM0806","NP_459784.1",150,"molybdenum cofactor biosynthesis protein MoaE"
"chromosome","NC_003197.2",873392,874096,"+",1252327,"ybhL","STM0807","NP_459785.1",234,"hypothetical protein"
"chromosome","NC_003197.2",874243,874950,"+",1252328,"ybhM","STM0808","NP_459786.1",235,"hypothetical protein"
"chromosome","NC_003197.2",874974,875582,"+",1252329,,"STM0809","NP_459787.1",202,"putative inner membrane protein"
"chromosome","NC_003197.2",875590,876150,"+",1252330,,"STM0810","NP_459788.1",186,"hypothetical protein"
"chromosome","NC_003197.2",876153,877115,"-",1252331,"ybhN","STM0811","NP_459789.1",320,"hypothetical protein"
"chromosome","NC_003197.2",877115,878356,"-",1252332,"ybhO","STM0812","NP_459790.1",413,"cardiolipin synthase B"
"chromosome","NC_003197.2",878353,879111,"-",1252333,"ybhP","STM0813","NP_459791.1",252,"hypothetical protein"
"chromosome","NC_003197.2",879244,879654,"+",1252334,"ybhQ","STM0814","NP_459792.1",136,"hypothetical protein"
"chromosome","NC_003197.2",879616,880722,"-",1252335,"ybhR","STM0815","NP_459793.1",368,"ABC transporter permease"
"chromosome","NC_003197.2",880838,881968,"-",1252336,"ybhS","STM0816","NP_459794.1",376,"ABC transporter permease"
"chromosome","NC_003197.2",881961,883697,"-",1252337,"ybhF","STM0817","NP_459795.1",578,"multidrug ABC transporter ATP-binding protein"
"chromosome","NC_003197.2",883690,884685,"-",1252338,,"STM0818","NP_459796.1",331,"secretion protein HlyD"
"chromosome","NC_003197.2",884685,885359,"-",1252339,"ybiH","STM0819","NP_459797.1",224,"transcriptional regulator"
"chromosome","NC_003197.2",885589,886953,"+",1252340,"rhlE","STM0820","NP_459798.1",454,"ATP-dependent RNA helicase RhlE"
"chromosome","NC_003197.2",887161,889305,"+",1252341,"dinG","STM0821","NP_459799.1",714,"ATP-dependent DNA helicase DinG"
"chromosome","NC_003197.2",889335,890309,"+",1252342,"ybiB","STM0822","NP_459800.1",324,"DNA-binding protein YbiB"
"chromosome","NC_003197.2",890465,890725,"-",1252343,"ybiJ","STM0823","NP_459801.1",86,"hypothetical protein"
"chromosome","NC_003197.2",891010,891276,"-",1252344,"ybiI","STM0825","NP_459802.1",88,"hypothetical protein"
"chromosome","NC_003197.2",891481,892407,"+",1252345,"ybiN","STM0826","NP_459803.1",308,"23S rRNA (adenine(1618)-N(6))-methyltransferase"
"chromosome","NC_003197.2",892404,894626,"-",1252346,"ybiO","STM0827","NP_459804.1",740,"mechanosensitive channel protein"
"chromosome","NC_003197.2",894745,895467,"-",1252347,"glnQ","STM0828","NP_459805.1",240,"glutamine ABC transporter ATP-binding protein"
"chromosome","NC_003197.2",895464,896123,"-",1252348,"glnP","STM0829","NP_459806.1",219,"glutamine ABC transporter permease GlnP"
"chromosome","NC_003197.2",896267,897013,"-",1252349,"glnH","STM0830","NP_459807.1",248,"glutamine ABC transporter substrate-binding protein GlnH"
"chromosome","NC_003197.2",897490,897993,"-",1252350,"dps","STM0831","NP_459808.1",167,"DNA starvation/stationary phase protection protein Dps"
"chromosome","NC_003197.2",898296,899183,"-",1252351,"ybiF","STM0832","NP_459809.1",295,"threonine/homoserine exporter RhtA"
"chromosome","NC_003197.2",899537,900052,"+",1252352,"ompX","STM0833","NP_459810.1",171,"outer membrane protein OmpX"
"chromosome","NC_003197.2",900115,901695,"-",1252353,"ybiP","STM0834","NP_459811.1",526,"phosphoethanolamine transferase"
"chromosome","NC_003197.2",902274,902747,"+",1252354,,"STM0835","NP_459812.1",157,"transcriptional regulator MntR"
"chromosome","NC_003197.2",902744,903856,"+",1252355,"ybiR","STM0836","NP_459813.1",370,"anion transporter"
"chromosome","NC_003197.2",903900,904820,"-",1252356,"ybiS","STM0837","NP_459814.1",306,"L,D-transpeptidase"
"chromosome","NC_003197.2",905039,906631,"+",1252357,"ybiT","STM0838","NP_459815.1",530,"ABC-F family ATPase"
"chromosome","NC_003197.2",907240,907983,"+",1252358,,"STM0839","NP_459816.1",247,"putative inner membrane protein"
"chromosome","NC_003197.2",908012,908731,"-",1252359,"ybiV(2)","STM0840","NP_459817.1",239,"sugar-phosphatase"
"chromosome","NC_003197.2",908936,910201,"-",1252360,"ybiU","STM0841","NP_459818.1",421,"hypothetical protein"
"chromosome","NC_003197.2",910463,911272,"+",1252361,"ybiV(1)","STM0842","NP_459819.1",269,"sugar-phosphatase"
"chromosome","NC_003197.2",911350,913782,"-",1252362,"pflF","STM0843","NP_459820.1",810,"glycyl radical enzyme"
"chromosome","NC_003197.2",913788,914687,"-",1252363,"pflE","STM0844","NP_459821.1",299,"pyruvate formate lyase-activating protein"
"chromosome","NC_003197.2",914965,915714,"-",1252364,"moeB","STM0845","NP_459822.1",249,"molybdopterin-synthase adenylyltransferase MoeB"
"chromosome","NC_003197.2",915714,916955,"-",1252365,"moeA","STM0846","NP_459823.3",413,"molybdopterin biosynthesis protein"
"chromosome","NC_003197.2",917152,918093,"+",1252366,"ybiK","STM0847","NP_459824.1",313,"beta-aspartyl-peptidase"
"chromosome","NC_003197.2",918104,919975,"+",1252367,"yliA","STM0848","NP_459825.1",623,"glutathione ABC transporter ATP-binding protein GsiA"
"chromosome","NC_003197.2",920008,921546,"+",1252368,"yliB","STM0849","NP_459826.1",512,"glutathione ABC transporter substrate-binding protein GsiB"
"chromosome","NC_003197.2",921607,922527,"+",1252369,"yliC","STM0850","NP_459827.1",306,"glutathione ABC transporter permease GsiC"
"chromosome","NC_003197.2",922530,923441,"+",1252370,"yliD","STM0851","NP_459828.1",303,"glutathione ABC transporter permease GsiD"
"chromosome","NC_003197.2",923532,924857,"-",1252371,"yliG","STM0852","NP_459829.1",441,"ribosomal protein S12 methylthiotransferase"
"chromosome","NC_003197.2",925088,925471,"+",1252372,"yliH","STM0853","NP_459830.1",127,"transcriptional regulator"
"chromosome","NC_003197.2",926184,926699,"+",1252373,,"STM0854","NP_459831.1",171,"CoA ester lyase"
"chromosome","NC_003197.2",926617,927471,"+",1252374,,"STM0855","NP_459832.3",284,"putative electron transfer flavoprotein beta subunit"
"chromosome","NC_003197.2",927482,928429,"+",1252375,,"STM0856","NP_459833.1",315,"electron transfer flavoprotein subunit alpha"
"chromosome","NC_003197.2",928723,929886,"+",1252376,,"STM0857","NP_459834.1",387,"putative acyl-CoA dehydrogenase"
"chromosome","NC_003197.2",930335,932020,"+",1252377,,"STM0858","NP_459835.1",561,"electron transfer flavoprotein-ubiquinone oxidoreductase"
"chromosome","NC_003197.2",932026,932916,"-",1252378,,"STM0859","NP_459836.1",296,"putative LysR family transcriptional regulator"
"chromosome","NC_003197.2",933181,933606,"-",1252379,,"STM0860","NP_459837.1",141,"hypothetical protein"
"chromosome","NC_003197.2",933953,934633,"+",1252380,"yliI","STM0861","NP_447297.1",226,"putative dehydrogenase"
"chromosome","NC_003197.2",934630,935256,"-",1252381,"yliJ","STM0862","NP_459839.1",208,"putative glutathione S-transferase"
"chromosome","NC_003197.2",935500,936702,"+",1252382,"dacC","STM0863","NP_459840.1",400,"serine-type D-Ala-D-Ala carboxypeptidase"
"chromosome","NC_003197.2",936747,937505,"-",1252383,"deoR","STM0864","NP_459841.1",252,"DNA-binding transcriptional repressor DeoR"
"chromosome","NC_003197.2",937577,938185,"-",1252384,"ybjG","STM0865","NP_459842.1",202,"undecaprenyl-diphosphate phosphatase"
"chromosome","NC_003197.2",938498,939730,"+",1252385,"mdfA","STM0866","NP_459843.1",410,"multidrug transporter MdfA"
"chromosome","NC_003197.2",939784,940599,"-",1252386,,"STM0867","NP_459844.1",271,"sugar-phosphatase"
"chromosome","NC_003197.2",940596,941807,"-",1252387,,"STM0868","NP_459845.1",403,"hypothetical protein"
"chromosome","NC_003197.2",941975,942595,"+",1252388,,"STM0869","NP_459846.1",206,"DNA-binding transcriptional regulator"
"chromosome","NC_003197.2",942712,944397,"-",1252389,,"STM0870","NP_459847.1",561,"transporter"
"chromosome","NC_003197.2",944668,945045,"+",1252390,"ybjM","STM0871","NP_459848.1",125,"hypothetical protein"
"chromosome","NC_003197.2",945077,945340,"-",1252391,"grxA","STM0872","NP_459849.1",87,"glutaredoxin"
"chromosome","NC_003197.2",945510,945800,"+",1252392,"ybjC","STM0873","NP_459850.1",96,"hypothetical protein"
"chromosome","NC_003197.2",945784,946506,"+",1252393,"mdaA","STM0874","NP_459851.1",240,"nitroreductase A"
"chromosome","NC_003197.2",946564,947466,"+",1252394,"rimK","STM0875","NP_459852.1",300,"ribosomal protein S6 modification protein"
"chromosome","NC_003197.2",947563,948039,"+",1252395,"ybjN","STM0876","NP_459853.1",158,"hypothetical protein"
"chromosome","NC_003197.2",948388,949500,"+",1252396,"potF","STM0877","NP_459854.1",370,"spermidine/putrescine ABC transporter substrate-binding protein PotF"
"chromosome","NC_003197.2",949588,950721,"+",1252397,"potG","STM0878","NP_459855.1",377,"ABC transporter ATP-binding protein"
"chromosome","NC_003197.2",950731,951684,"+",1252398,"potH","STM0879","NP_459856.1",317,"putrescine ABC transporter permease PotH"
"chromosome","NC_003197.2",951681,952526,"+",1252399,"potI","STM0880","NP_459857.1",281,"putrescine ABC transporter permease PotI"
"chromosome","NC_003197.2",952600,953073,"+",1252400,"ybjO","STM0881","NP_459858.1",157,"hypothetical protein"
"chromosome","NC_003197.2",953116,954246,"+",1252401,"ybjF","STM0882","NP_459859.1",376,"23S rRNA (uracil(747)-C(5))-methyltransferase"
"chromosome","NC_003197.2",954529,955872,"+",1252402,,"STM0884","NP_459860.1",447,"PTS ascorbate transporter subunit IIC"
"chromosome","NC_003197.2",955902,956222,"+",1252403,,"STM0885","NP_459861.1",106,"PTS sugar transporter IIB"
"chromosome","NC_003197.2",956232,957719,"+",1252404,,"STM0886","NP_459862.1",495,"putative sulfatase"
"chromosome","NC_003197.2",957938,958669,"-",1252405,"artJ","STM0887","NP_459863.1",243,"arginine ABC transporter substrate-binding protein"
"chromosome","NC_003197.2",958906,959574,"-",1252406,"artM","STM0888","NP_459864.1",222,"arginine transporter permease subunit ArtM"
"chromosome","NC_003197.2",959574,960290,"-",1252407,"artQ","STM0889","NP_459865.1",238,"arginine transporter permease subunit ArtQ"
"chromosome","NC_003197.2",960297,961028,"-",1252408,"artI","STM0890","NP_459866.1",243,"arginine ABC transporter substrate-binding protein"
"chromosome","NC_003197.2",961046,961774,"-",1252409,"artP","STM0891","NP_459867.1",242,"arginine ABC transporter ATP-binding protein ArtP"
"chromosome","NC_003197.2",962004,962519,"-",1252410,"ybjP","STM0892","NP_459868.1",171,"putative lipoprotein"
"chromosome","NC_003197.2",962615,963940,"-",1252411,,"STM0893","NP_459869.1",441,"putative Fels-1 prophage integrase"
"chromosome","NC_003197.2",963968,964210,"-",1252412,,"STM0894","NP_459870.1",80,"putative Fels-1 prophage excisionase"
"chromosome","NC_003197.2",964576,964884,"-",1252413,,"STM0895","NP_459871.1",102,"Fels-1 prophage protein"
"chromosome","NC_003197.2",965344,965736,"-",1252414,,"STM0896","NP_459872.1",130,"Fels-1 prophage protein"
"chromosome","NC_003197.2",966312,966728,"-",1252415,,"STM0897","NP_459873.1",138,"Fels-1 prophage protein"
"chromosome","NC_003197.2",967914,968609,"-",1252416,,"STM0898","NP_459874.1",231,"predicted Fels-1 prophage transcriptional regulator"
"chromosome","NC_003197.2",968722,968976,"+",1252417,,"STM0898A","NP_459875.1",84,"Fels-1 prophage protein"
"chromosome","NC_003197.2",969476,969844,"+",1252418,,"STM0899","NP_459876.1",122,"Fels-1 prophage protein"
"chromosome","NC_003197.2",970002,971585,"+",1252419,,"STM0900","NP_459877.1",527,"putative Fels-1 prophage DNA or RNA helicases of superfamily II"
"chromosome","NC_003197.2",971582,972550,"+",1252420,,"STM0901","NP_459878.1",322,"Fels-1 putative prophage DNA primase"
"chromosome","NC_003197.2",972550,973410,"+",1252421,,"STM0902","NP_459879.1",286,"Fels-1 prophage protein"
"chromosome","NC_003197.2",973407,974222,"+",1252422,,"STM0903","NP_459880.1",271,"putative Fels-1 prophage chaparone"
"chromosome","NC_003197.2",974377,974769,"-",1252423,,"STM0904","NP_459881.1",130,"Fels-1 prophage protein"
"chromosome","NC_003197.2",975827,976225,"+",1252424,,"STM0905","NP_459882.1",132,"Fels-1 prophage hypothetical protein"
"chromosome","NC_003197.2",976815,977159,"+",1252425,,"STM0906","NP_459883.1",114,"Fels-1 prophage protein"
"chromosome","NC_003197.2",977162,977776,"+",1252426,,"STM0907","NP_459884.1",204,"putative Fels-1 prophage chitinase"
"chromosome","NC_003197.2",977773,978258,"+",1252427,,"STM0908","NP_459885.1",161,"Fels-1 prophage protein"
"chromosome","NC_003197.2",979093,979584,"+",1252428,,"STM0909","NP_459886.1",163,"Fels-1 prophage protein"
"chromosome","NC_003197.2",979571,981679,"+",1252429,,"STM0910","NP_459887.1",702,"Fels-1 prophage protein"
"chromosome","NC_003197.2",981879,983414,"+",1252430,,"STM0911","NP_459888.1",511,"Fels-1 prophage protein"
"chromosome","NC_003197.2",983266,985452,"+",1252431,,"STM0912","NP_459889.3",728,"Fels-1 prophage protease subunits of ATP-dependent proteases"
"chromosome","NC_003197.2",985466,986137,"-",1252432,,"STM0913","NP_459890.1",223,"Fels-1 prophage protein"
"chromosome","NC_003197.2",986136,986720,"+",1252433,,"STM0914","NP_459891.1",194,"putative Fels-1 phage tail component"
"chromosome","NC_003197.2",986717,987118,"+",1252434,,"STM0915","NP_459892.1",133,"Fels-1 prophage protein"
"chromosome","NC_003197.2",987129,987872,"+",1252435,,"STM0916","NP_459893.1",247,"putative Fels-1 prophage major tail protein"
"chromosome","NC_003197.2",988339,988656,"+",1252436,,"STM0917","NP_459894.1",105,"putative Fels-1 prophage minor tail protein"
"chromosome","NC_003197.2",988628,991789,"+",1252437,,"STM0918","NP_459895.1",1053,"putative Fels-1 prophage minor tail protein"
"chromosome","NC_003197.2",991789,992118,"+",1252438,,"STM0919","NP_459896.1",109,"putative Fels-1 prophage minor tail protein"
"chromosome","NC_003197.2",992245,992763,"+",1252439,,"STM0920","NP_459897.1",172,"Fels-1 prophage attachment and invasion protein"
"chromosome","NC_003197.2",992895,993590,"+",1252440,,"STM0921","NP_459898.1",231,"putative Fels-1 prophage minor tail protein"
"chromosome","NC_003197.2",993602,994336,"+",1252441,,"STM0922","NP_459899.1",244,"putative Fels-1 prophage tail assembly protein"
"chromosome","NC_003197.2",994234,994911,"+",1252442,,"STM0923","NP_459900.1",225,"putative Fels-1 prophage tail assembly protein"
"chromosome","NC_003197.2",994965,995489,"-",1252443,,"STM0924","NP_459901.1",174,"putative Fels-1 prophage Cu/Zn superoxide dismutase"
"chromosome","NC_003197.2",995583,999029,"+",1252444,,"STM0925","NP_459902.3",1148,"putative Fels-1 prophage host specificity protein"
"chromosome","NC_003197.2",999073,1001445,"+",1252445,,"STM0926","NP_459903.1",790,"putative Fels-1 prophage minor tail protein"
"chromosome","NC_003197.2",1001445,1002020,"+",1252446,,"STM0927","NP_459904.1",191,"putative Fels-1 prophage tail assembly protein"
"chromosome","NC_003197.2",1002091,1003329,"-",1252447,"nanH","STM0928","NP_459905.1",412,"sialidase"
"chromosome","NC_003197.2",1003903,1004274,"-",1252448,,"STM0929","NP_447365.1",123,"putative inner membrane protein"
"chromosome","NC_003197.2",1005370,1005693,"+",1252449,,"STM0930","NP_459907.1",107,"hypothetical protein"
"chromosome","NC_003197.2",1005690,1006520,"+",1252450,"ybjR","STM0931","NP_459908.1",276,"N-acetylmuramoyl-L-alanine amidase"
"chromosome","NC_003197.2",1006517,1007530,"-",1252451,,"STM0932","NP_459909.1",337,"hypothetical protein"
"chromosome","NC_003197.2",1007626,1009059,"-",1252452,"ybjT","STM0933","NP_459910.1",477,"NAD(P)-dependent oxidoreductase"
"chromosome","NC_003197.2",1009070,1010071,"-",1252453,"ltaA","STM0934","NP_459911.1",333,"low-specificity L-threonine aldolase"
"chromosome","NC_003197.2",1010110,1011828,"-",1252454,"poxB","STM0935","NP_459912.1",572,"pyruvate oxidase"
"chromosome","NC_003197.2",1011986,1012957,"-",1252455,"hcr","STM0936","NP_459913.1",323,"NADH oxidoreductase for hcp gene product"
"chromosome","NC_003197.2",1012966,1014618,"-",1252456,"hcp","STM0937","NP_459914.1",550,"hydroxylamine reductase"
"chromosome","NC_003197.2",1014762,1015661,"-",1252457,"ybjE","STM0938","NP_459915.1",299,"hypothetical protein"
"chromosome","NC_003197.2",1015863,1017521,"+",1252458,"ybjD","STM0939","NP_459916.2",552,"ATP-dependent endonuclease"
"chromosome","NC_003197.2",1017518,1018486,"-",1252459,"ybjX","STM0940","NP_459917.1",322,"homolog of virK"
"chromosome","NC_003197.2",1018614,1019732,"+",1252460,"ybjY","STM0941","NP_459918.1",372,"macrolide transporter subunit MacA"
"chromosome","NC_003197.2",1019729,1021675,"+",1252461,"ybjZ","STM0942","NP_459919.1",648,"putative ABC superfamily (atp&memb) transport protein"
"chromosome","NC_003197.2",1021805,1022026,"-",1252462,"cspD","STM0943","NP_459920.1",73,"cold shock domain protein CspD"
"chromosome","NC_003197.2",1022350,1022670,"+",1252463,"yljA","STM0944","NP_459921.1",106,"ATP-dependent Clp protease adapter ClpS"
"chromosome","NC_003197.2",1022701,1024977,"+",1252464,"clpA","STM0945","NP_459922.1",758,"ATP-dependent Clp protease ATP-binding subunit ClpA"
"chromosome","NC_003197.2",1025169,1025627,"+",1252465,"tnpA_1","STM0946","NP_459923.1",152,"IS200/IS605 family transposase"
"chromosome","NC_003197.2",1027682,1028359,"-",1252469,,"STM0950","NP_459926.1",225,"hydrolase"
"chromosome","NC_003197.2",1028379,1029239,"-",1252470,,"STM0951","NP_459927.1",286,"quercetin 2,3-dioxygenase"
"chromosome","NC_003197.2",1029348,1030259,"+",1252471,,"STM0952","NP_459928.1",303,"LysR family transcriptional regulator"
"chromosome","NC_003197.2",1030350,1030568,"-",1252472,"infA","STM0953","NP_459929.1",72,"translation initiation factor IF-1"
"chromosome","NC_003197.2",1030496,1030879,"-",1252473,,"STM0954","NP_459930.1",127,"hypothetical protein"
"chromosome","NC_003197.2",1030880,1031584,"-",1252474,"aat","STM0955","NP_459931.1",234,"leucyl/phenylalanyl-tRNA--protein transferase"
"chromosome","NC_003197.2",1031629,1033350,"-",1252475,"cydC","STM0956","NP_459932.1",573,"cysteine/glutathione ABC transporter ATP-binding protein/permease CydC"
"chromosome","NC_003197.2",1033351,1035117,"-",1252476,"cydD","STM0957","NP_459933.1",588,"cysteine/glutathione ABC transporter permease/ATP-binding protein CydD"
"chromosome","NC_003197.2",1035231,1036199,"-",1252477,"trxB","STM0958","NP_459934.1",322,"thioredoxin-disulfide reductase"
