#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_000962.3",1147019,1147978,"+",886089,,"Rv1026","NP_215542.1",319,"hypothetical protein Rv1026"
"chromosome","NC_000962.3",1148427,1149107,"-",886046,"kdpE","Rv1027c","NP_215543.1",226,"transcriptional regulator KdpE"
"chromosome","NC_000962.3",1149104,1151686,"-",886084,"kdpD","Rv1028c","NP_215544.1",860,"sensor protein KdpD"
"chromosome","NC_000962.3",1151920,1152012,"+",3205056,"kdpF","Rv1028A","YP_177636.1",30,"membrane protein KdpF"
"chromosome","NC_000962.3",1152012,1153727,"+",887414,"kdpA","Rv1029","NP_215545.1",571,"potassium-transporting ATPase subunit A"
"chromosome","NC_000962.3",1153724,1155853,"+",887343,"kdpB","Rv1030","NP_215546.1",709,"potassium-transporting ATPase subunit B"
"chromosome","NC_000962.3",1155853,1156422,"+",886008,"kdpC","Rv1031","NP_215547.1",189,"potassium-transporting ATPase subunit C"
"chromosome","NC_000962.3",1156426,1157955,"-",887790,"trcS","Rv1032c","NP_215548.1",509,"two component sensor histidine kinase TrcS"
"chromosome","NC_000962.3",1157963,1158736,"-",887957,"trcR","Rv1033c","NP_215549.1",257,"two component transcriptional regulator TrcR"
"chromosome","NC_000962.3",1160544,1160828,"-",888299,"esxI","Rv1037c","NP_215553.1",94,"ESAT-6 like protein EsxI"
"chromosome","NC_000962.3",1160855,1161151,"-",888372,"esxJ","Rv1038c","NP_215554.1",98,"ESAT-6 like protein EsxJ"
"chromosome","NC_000962.3",1161297,1162472,"-",888477,"PPE15","Rv1039c","YP_177778.1",391,"PPE family protein PPE15"
"chromosome","NC_000962.3",1162549,1163376,"-",888533,"PE8","Rv1040c","YP_177779.1",275,"PE family protein PE8"
"chromosome","NC_000962.3",1164572,1165435,"-",888546,,"Rv1041c","NP_215557.1",287,"IS2-like transposase"
"chromosome","NC_000962.3",1165092,1165499,"-",888607,,"Rv1042c","NP_215558.1",135,"IS2-like transposase"
"chromosome","NC_000962.3",1165781,1166806,"-",888634,,"Rv1043c","NP_215559.1",341,"hypothetical protein Rv1043c"
"chromosome","NC_000962.3",1167053,1167676,"+",888712,,"Rv1044","NP_215560.1",207,"hypothetical protein Rv1044"
"chromosome","NC_000962.3",1167673,1168554,"+",888783,,"Rv1045","NP_215561.1",293,"hypothetical protein Rv1045"
"chromosome","NC_000962.3",1169423,1170670,"+",886060,,"Rv1047","NP_215563.1",415,"transposase"
"chromosome","NC_000962.3",1171038,1172153,"-",885295,,"Rv1048c","NP_215564.1",371,"hypothetical protein Rv1048c"
"chromosome","NC_000962.3",1172386,1172832,"+",886091,,"Rv1049","NP_215565.1",148,"transcriptional repressor"
"chromosome","NC_000962.3",1172881,1173786,"+",887146,,"Rv1050","NP_215566.1",301,"oxidoreductase"
"chromosome","NC_000962.3",1173945,1174700,"-",887142,,"Rv1051c","NP_215567.1",251,"hypothetical protein Rv1051c"
"chromosome","NC_000962.3",1175723,1176112,"+",888441,,"Rv1052","NP_215568.1",129,"hypothetical protein Rv1052"
"chromosome","NC_000962.3",1177628,1178392,"+",887147,,"Rv1056","NP_215572.1",254,"hypothetical protein Rv1056"
"chromosome","NC_000962.3",1179396,1180577,"+",887135,,"Rv1057","NP_215573.1",393,"hypothetical protein Rv1057"
"chromosome","NC_000962.3",1180684,1182315,"+",887133,"fadD14","Rv1058","NP_215574.1",543,"fatty-acid--CoA ligase FadD14"
"chromosome","NC_000962.3",1182391,1183455,"+",886015,,"Rv1059","NP_215575.1",354,"hypothetical protein Rv1059"
"chromosome","NC_000962.3",1183508,1183981,"+",887130,,"Rv1060","NP_215576.1",157,"hypothetical protein Rv1060"
"chromosome","NC_000962.3",1184015,1184878,"+",887136,,"Rv1061","NP_215577.1",287,"hypothetical protein Rv1061"
"chromosome","NC_000962.3",1184883,1185740,"+",887129,,"Rv1062","NP_215578.1",285,"hypothetical protein Rv1062"
"chromosome","NC_000962.3",1185741,1186823,"-",887128,,"Rv1063c","NP_215579.1",360,"NTE family protein"
"chromosome","NC_000962.3",1186904,1187323,"-",887126,"lpqV","Rv1064c","NP_215580.1",139,"lipoprotein LpqV"
"chromosome","NC_000962.3",1187435,1188001,"+",887125,,"Rv1065","NP_215581.1",188,"hypothetical protein Rv1065"
"chromosome","NC_000962.3",1187998,1188393,"+",887127,,"Rv1066","NP_215582.1",131,"hypothetical protein Rv1066"
"chromosome","NC_000962.3",1188421,1190424,"-",887122,"PE_PGRS19","Rv1067c","YP_177780.1",667,"PE-PGRS family protein PE_PGRS19"
"chromosome","NC_000962.3",1190757,1192148,"-",887123,"PE_PGRS20","Rv1068c","YP_177781.1",463,"PE-PGRS family protein PE_PGRS20"
"chromosome","NC_000962.3",1192510,1194273,"-",887120,,"Rv1069c","NP_215585.1",587,"hypothetical protein Rv1069c"
"chromosome","NC_000962.3",1194270,1195043,"-",887117,"echA8","Rv1070c","NP_215586.1",257,"enoyl-CoA hydratase EchA8"
"chromosome","NC_000962.3",1195055,1196092,"-",887116,"echA9","Rv1071c","NP_215587.1",345,"enoyl-CoA hydratase EchA9"
"chromosome","NC_000962.3",1196279,1197115,"+",887114,,"Rv1072","NP_215588.1",278,"transmembrane protein"
"chromosome","NC_000962.3",1197231,1198082,"+",887132,,"Rv1073","NP_215589.1",283,"hypothetical protein Rv1073"
"chromosome","NC_000962.3",1198156,1199373,"-",887113,"fadA3","Rv1074c","NP_215590.1",405,"beta-ketoacyl CoA thiolase FadA"
"chromosome","NC_000962.3",1199426,1200370,"-",887110,,"Rv1075c","NP_215591.1",314,"hypothetical protein Rv1075c"
"chromosome","NC_000962.3",1200767,1201660,"+",887112,"lipU","Rv1076","NP_215592.1",297,"lipase LipU"
"chromosome","NC_000962.3",1201717,1203111,"+",887108,"cbs","Rv1077","YP_177782.1",464,"cystathionine beta-synthase"
"chromosome","NC_000962.3",1203313,1204035,"+",887111,,"Rv1078","NP_215594.1",240,"hypothetical protein Rv1078"
"chromosome","NC_000962.3",1204067,1205233,"+",887103,"metB","Rv1079","NP_215595.1",388,"cystathionine gamma-synthase"
"chromosome","NC_000962.3",1205304,1205798,"-",887115,"greA","Rv1080c","NP_215596.1",164,"transcription elongation factor GreA"
"chromosome","NC_000962.3",1205984,1206418,"-",887102,,"Rv1081c","NP_215597.1",144,"membrane protein"
"chromosome","NC_000962.3",1206520,1207386,"+",887101,"mca","Rv1082","NP_215598.1",288,"mycothiol S-conjugate amidase"
"chromosome","NC_000962.3",1207383,1207649,"+",887100,,"Rv1083","NP_215599.1",88,"hypothetical protein Rv1083"
"chromosome","NC_000962.3",1207636,1209657,"+",887098,,"Rv1084","NP_215600.1",673,"hypothetical protein Rv1084"
"chromosome","NC_000962.3",1209756,1210484,"-",887107,,"Rv1085c","NP_215601.1",242,"hemolysin-like protein"
"chromosome","NC_000962.3",1210595,1211383,"+",887097,,"Rv1086","NP_215602.1",262,"(2Z,6E)-farnesyl diphosphate synthase"
"chromosome","NC_000962.3",1211560,1213863,"+",887094,"PE_PGRS21","Rv1087","YP_177783.1",767,"PE-PGRS family protein PE_PGRS21"
"chromosome","NC_000962.3",1214513,1214947,"+",887096,"PE9","Rv1088","YP_177784.1",144,"PE family protein PE9"
"chromosome","NC_000962.3",1215225,1215407,"+",19394670,,"Rv1088a","YP_009030029.1",60,"hypothetical protein Rv1088a"
"chromosome","NC_000962.3",1216469,1219030,"+",885258,"PE_PGRS22","Rv1091","YP_177786.1",853,"PE-PGRS family protein PE_PGRS22"
"chromosome","NC_000962.3",1219248,1220186,"-",885120,"coaA","Rv1092c","NP_215608.1",312,"pantothenate kinase"
"chromosome","NC_000962.3",1220574,1221854,"+",885338,"glyA1","Rv1093","YP_177787.3",426,"serine hydroxymethyltransferase"
"chromosome","NC_000962.3",1221959,1222786,"+",885339,"desA2","Rv1094","NP_215610.1",275,"acyl-ACP desaturase DesA"
"chromosome","NC_000962.3",1222997,1224298,"+",885592,"phoH2","Rv1095","NP_215611.1",433,"phosphate starvation-inducible protein PsiH"
"chromosome","NC_000962.3",1224385,1225260,"+",885949,,"Rv1096","NP_215612.1",291,"glycosyl hydrolase"
"chromosome","NC_000962.3",1225263,1226144,"-",885962,,"Rv1097c","NP_215613.1",293,"hypothetical protein Rv1097c"
"chromosome","NC_000962.3",1226141,1227565,"-",885651,"fum","Rv1098c","NP_215614.1",474,"fumarate hydratase"
"chromosome","NC_000962.3",1227596,1228684,"-",885861,"glpX","Rv1099c","NP_215615.3",362,"fructose 1,6-bisphosphatase"
"chromosome","NC_000962.3",1228683,1229384,"+",885852,,"Rv1100","NP_215616.1",233,"hypothetical protein Rv1100"
"chromosome","NC_000962.3",1229391,1230548,"-",885482,,"Rv1101c","NP_215617.1",385,"hypothetical protein Rv1101c"
"chromosome","NC_000962.3",1230660,1230971,"-",886001,"mazF3","Rv1102c","NP_215618.1",103,"mRNA interferase MazF3"
"chromosome","NC_000962.3",1230971,1231291,"-",885941,"mazE3","Rv1103c","NP_215619.1",106,"antitoxin MazE3"
"chromosome","NC_000962.3",1232844,1233956,"-",886004,,"Rv1106c","NP_215622.1",370,"3 beta-hydroxysteroid dehydrogenase/delta 5-->4-isomerase"
"chromosome","NC_000962.3",1233966,1234223,"-",886005,"xseB","Rv1107c","NP_215623.1",85,"exodeoxyribonuclease VII small subunit"
"chromosome","NC_000962.3",1234213,1235460,"-",885984,"xseA","Rv1108c","NP_215624.1",415,"exodeoxyribonuclease VII large subunit"
"chromosome","NC_000962.3",1235457,1236095,"-",885828,,"Rv1109c","NP_215625.1",212,"hypothetical protein Rv1109c"
"chromosome","NC_000962.3",1236185,1237192,"+",885830,"lytB2","Rv1110","YP_177788.1",335,"4-hydroxy-3-methylbut-2-enyl diphosphate reductase"
"chromosome","NC_000962.3",1237209,1238192,"-",885447,,"Rv1111c","NP_215627.2",327,"hypothetical protein Rv1111c"
"chromosome","NC_000962.3",1238255,1239328,"+",887151,,"Rv1112","NP_215628.1",357,"GTP-binding protein"
"chromosome","NC_000962.3",1239416,1239613,"+",885450,"vapB32","Rv1113","NP_215629.1",65,"antitoxin VapB32"
"chromosome","NC_000962.3",1239610,1239984,"+",885490,"vapC32","Rv1114","NP_215630.1",124,"ribonuclease VapC32"
"chromosome","NC_000962.3",1240187,1240885,"+",885951,,"Rv1115","NP_215631.1",232,"hypothetical protein Rv1115"
"chromosome","NC_000962.3",1241003,1241188,"+",885969,,"Rv1116","NP_215632.1",61,"hypothetical protein Rv1116"
"chromosome","NC_000962.3",1241633,1241956,"+",885847,,"Rv1117","NP_215633.1",107,"hypothetical protein Rv1117"
"chromosome","NC_000962.3",1241971,1242831,"-",888936,,"Rv1118c","NP_215634.1",286,"hypothetical protein Rv1118c"
"chromosome","NC_000962.3",1242864,1243013,"-",885853,,"Rv1119c","NP_215635.1",49,"hypothetical protein Rv1119c"
"chromosome","NC_000962.3",1243010,1243504,"-",885633,,"Rv1120c","NP_215636.1",164,"hypothetical protein Rv1120c"
"chromosome","NC_000962.3",1243707,1245107,"+",885817,"zwf1","Rv1121","YP_177789.1",466,"glucose-6-phosphate 1-dehydrogenase"
"chromosome","NC_000962.3",1245129,1246151,"+",885820,"gnd2","Rv1122","NP_215638.1",340,"6-phosphogluconate dehydrogenase"
"chromosome","NC_000962.3",1246144,1247052,"-",885965,"bpoB","Rv1123c","NP_215639.1",302,"peroxidase BpoB"
"chromosome","NC_000962.3",1247127,1248077,"+",886022,"ephC","Rv1124","NP_215640.1",316,"epoxide hydrolase EphC"
"chromosome","NC_000962.3",1248082,1249326,"+",886021,,"Rv1125","NP_215641.1",414,"hypothetical protein Rv1125"
"chromosome","NC_000962.3",1249330,1249935,"-",885845,,"Rv1126c","NP_215642.1",201,"hypothetical protein Rv1126c"
"chromosome","NC_000962.3",1249932,1251404,"-",885956,"ppdK","Rv1127c","NP_215643.1",490,"pyruvate, phosphate dikinase PpdK"
"chromosome","NC_000962.3",1251617,1252972,"-",885849,,"Rv1128c","NP_215644.1",451,"hypothetical protein Rv1128c"
"chromosome","NC_000962.3",1253074,1254534,"-",885963,,"Rv1129c","NP_215645.1",486,"transcriptional regulator"
"chromosome","NC_000962.3",1254555,1256135,"+",885843,"prpD","Rv1130","NP_215646.1",526,"methylcitrate dehydratase PrpD"
"chromosome","NC_000962.3",1256132,1257313,"+",888949,"prpC","Rv1131","NP_215647.1",393,"methylcitrate synthase PrpC"
"chromosome","NC_000962.3",1257325,1259055,"+",885824,,"Rv1132","NP_215648.1",576,"hypothetical protein Rv1132"
"chromosome","NC_000962.3",1259067,1261346,"-",888947,"metE","Rv1133c","NP_215649.1",759,"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase"
"chromosome","NC_000962.3",1261922,1262158,"+",885983,,"Rv1134","NP_215650.1",78,"hypothetical protein Rv1134"
"chromosome","NC_000962.3",1262272,1264128,"-",885131,"PPE16","Rv1135c","YP_177790.1",618,"PPE family protein PPE16"
"chromosome","NC_000962.3",1265034,1265438,"+",19394671,,"Rv1138a","YP_009030030.1",134,"hypothetical protein Rv1138a"
"chromosome","NC_000962.3",1265472,1266488,"-",885119,,"Rv1138c","NP_215654.1",338,"oxidoreductase"
"chromosome","NC_000962.3",1266485,1266985,"-",885110,,"Rv1139c","NP_215655.1",166,"hypothetical protein Rv1139c"
"chromosome","NC_000962.3",1267347,1268195,"+",885117,,"Rv1140","NP_215656.1",282,"integral membrane protein"
"chromosome","NC_000962.3",1268203,1269009,"-",886024,"echA11","Rv1141c","NP_215657.1",268,"enoyl-CoA hydratase EchA11"
"chromosome","NC_000962.3",1269152,1269958,"-",885458,"echA10","Rv1142c","NP_215658.1",268,"enoyl-CoA hydratase EchA10"
"chromosome","NC_000962.3",1270062,1271144,"+",885067,"mcr","Rv1143","NP_215659.1",360,"alpha-methylacyl-CoA racemase"
"chromosome","NC_000962.3",1271156,1271908,"+",885932,,"Rv1144","NP_215660.1",250,"oxidoreductase"
"chromosome","NC_000962.3",1272423,1273334,"+",885798,,"Rv1145","NP_215661.1",303,"transmembrane transport protein"
"chromosome","NC_000962.3",1273355,1274767,"+",885575,,"Rv1146","NP_215662.1",470,"transmembrane transport protein"
"chromosome","NC_000962.3",1274900,1275550,"+",885471,,"Rv1147","NP_215663.1",216,"hypothetical protein Rv1147"
"chromosome","NC_000962.3",1276300,1277748,"-",885451,,"Rv1148c","NP_215664.1",482,"hypothetical protein Rv1148c"
"chromosome","NC_000962.3",1277893,1278300,"+",885164,,"Rv1149","NP_215665.1",135,"transposase"
"chromosome","NC_000962.3",1278904,1279617,"-",886026,,"Rv1151c","NP_215667.1",237,"NAD-dependent protein deacylase"
"chromosome","NC_000962.3",1279655,1280020,"+",885985,,"Rv1152","NP_215668.1",121,"transcriptional regulator"
"chromosome","NC_000962.3",1279998,1280846,"-",885994,"omt","Rv1153c","NP_215669.1",282,"O-methyltransferase"
"chromosome","NC_000962.3",1280843,1281484,"-",885991,,"Rv1154c","NP_215670.1",213,"hypothetical protein Rv1154c"
"chromosome","NC_000962.3",1281429,1281872,"+",885604,,"Rv1155","NP_215671.1",147,"pyridoxine/pyridoxamine 5\\'-phosphate oxidase"
"chromosome","NC_000962.3",1282030,1282218,"+",19394672,,"Rv1155a","YP_009030031.1",62,"hypothetical protein Rv1155a"
"chromosome","NC_000962.3",1282306,1282893,"+",885593,,"Rv1156","NP_215672.1",195,"hypothetical protein Rv1156"
"chromosome","NC_000962.3",1283056,1284171,"-",885878,,"Rv1157c","NP_215673.1",371,"hypothetical protein Rv1157c"
"chromosome","NC_000962.3",1284179,1284862,"-",888930,,"Rv1158c","NP_215674.1",227,"hypothetical protein Rv1158c"
"chromosome","NC_000962.3",1284992,1286287,"+",885899,"pimE","Rv1159","NP_215675.1",431,"polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol pentamannoside mannosyltransferase"
"chromosome","NC_000962.3",1286284,1286568,"-",3205109,,"Rv1159A","YP_177641.1",94,"pterin-4-alpha-carbinolamine dehydratase"
"chromosome","NC_000962.3",1286595,1287020,"+",888485,"mutT2","Rv1160","NP_215676.1",141,"8-oxo-dGTP diphosphatase"
"chromosome","NC_000962.3",1287328,1291026,"+",885573,"narG","Rv1161","NP_215677.1",1232,"nitrate reductase subunit alpha"
"chromosome","NC_000962.3",1291065,1292741,"+",888265,"narH","Rv1162","NP_215678.1",558,"nitrate reductase subunit beta"
"chromosome","NC_000962.3",1292798,1293403,"+",885890,"narJ","Rv1163","NP_215679.1",201,"nitrate reductase subunit delta"
"chromosome","NC_000962.3",1293406,1294146,"+",888935,"narI","Rv1164","NP_215680.1",246,"nitrate reductase subunit gamma"
"chromosome","NC_000962.3",1294168,1296054,"+",886038,"typA","Rv1165","NP_215681.1",628,"GTP-binding translation elongation factor"
"chromosome","NC_000962.3",1296152,1298059,"+",886036,"lpqW","Rv1166","NP_215682.1",635,"monoacyl phosphatidylinositol tetramannoside-binding protein LpqW"
"chromosome","NC_000962.3",1298087,1298692,"-",888758,,"Rv1167c","NP_215683.1",201,"transcriptional regulator"
"chromosome","NC_000962.3",1298764,1299804,"-",885990,"PPE17","Rv1168c","YP_177791.1",346,"PPE family protein PPE17"
"chromosome","NC_000962.3",1299822,1300124,"-",885930,"lipX","Rv1169c","YP_177792.1",100,"lipase LipX"
"chromosome","NC_000962.3",1300304,1301215,"+",885997,"mshB","Rv1170","NP_215686.1",303,"1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase"
"chromosome","NC_000962.3",1301307,1301747,"+",885986,,"Rv1171","NP_215687.2",146,"hypothetical protein Rv1171"
"chromosome","NC_000962.3",1301755,1302681,"-",885988,"PE12","Rv1172c","YP_177793.1",308,"PE family protein PE12"
"chromosome","NC_000962.3",1302931,1305501,"+",886061,"fbiC","Rv1173","NP_215689.1",856,"FO synthase"
"chromosome","NC_000962.3",1305669,1306001,"-",886082,"TB8.4","Rv1174c","NP_215690.1",110,"low molecular weight T-cell antigen"
"chromosome","NC_000962.3",1306202,1308226,"-",886053,"fadH","Rv1175c","NP_215691.1",674,"NADPH dependent 2,4-dienoyl-CoA reductase FadH"
"chromosome","NC_000962.3",1308223,1308792,"-",886080,,"Rv1176c","NP_215692.1",189,"hypothetical protein Rv1176c"
"chromosome","NC_000962.3",1309005,1309331,"+",885869,"fdxC","Rv1177","NP_215693.1",108,"ferredoxin FdxC"
"chromosome","NC_000962.3",1309364,1310452,"+",886031,,"Rv1178","NP_215694.1",362,"aminotransferase"
"chromosome","NC_000962.3",1310480,1313299,"-",886083,,"Rv1179c","NP_215695.1",939,"hypothetical protein Rv1179c"
"chromosome","NC_000962.3",1313725,1315191,"+",886055,"pks3","Rv1180","NP_215696.1",488,"polyketide beta-ketoacyl synthase"
"chromosome","NC_000962.3",1315234,1319982,"+",886081,"pks4","Rv1181","NP_215697.1",1582,"polyketide beta-ketoacyl synthase"
"chromosome","NC_000962.3",1320035,1321453,"+",886072,"papA3","Rv1182","NP_215698.1",472,"acyltransferase PapA"
"chromosome","NC_000962.3",1321520,1324528,"+",886068,"mmpL10","Rv1183","NP_215699.1",1002,"transmembrane transport protein MmpL10"
"chromosome","NC_000962.3",1324532,1325611,"-",886063,,"Rv1184c","NP_215700.1",359,"hypothetical protein Rv1184c"
"chromosome","NC_000962.3",1325776,1327512,"-",886065,"fadD21","Rv1185c","NP_215701.1",578,"fatty-acid--CoA ligase FadD21"
"chromosome","NC_000962.3",1327689,1329305,"-",886057,,"Rv1186c","NP_215702.1",538,"hypothetical protein Rv1186c"
"chromosome","NC_000962.3",1329390,1331021,"+",886058,"rocA","Rv1187","NP_215703.1",543,"pyrroline-5-carboxylate dehydrogenase RocA"
"chromosome","NC_000962.3",1331021,1332010,"+",886054,,"Rv1188","NP_215704.1",329,"proline dehydrogenase"
"chromosome","NC_000962.3",1332092,1332964,"+",886079,"sigI","Rv1189","NP_215705.1",290,"ECF RNA polymerase sigma factor SigI"
"chromosome","NC_000962.3",1332980,1333858,"+",886049,,"Rv1190","NP_215706.1",292,"hypothetical protein Rv1190"
"chromosome","NC_000962.3",1333931,1334845,"+",886041,,"Rv1191","NP_215707.1",304,"hypothetical protein Rv1191"
"chromosome","NC_000962.3",1334927,1335754,"+",886007,,"Rv1192","NP_215708.1",275,"hypothetical protein Rv1192"
"chromosome","NC_000962.3",1335794,1337215,"+",886074,"fadD36","Rv1193","NP_215709.1",473,"fatty-acid--CoA ligase FadD36"
"chromosome","NC_000962.3",1337248,1338513,"-",886040,,"Rv1194c","NP_215710.1",421,"hypothetical protein Rv1194c"
"chromosome","NC_000962.3",1339003,1339302,"+",886044,"PE13","Rv1195","YP_177794.1",99,"PE family protein PE13"
"chromosome","NC_000962.3",1339349,1340524,"+",886073,"PPE18","Rv1196","YP_177795.1",391,"PPE family protein PPE18"
"chromosome","NC_000962.3",1340659,1340955,"+",886051,"esxK","Rv1197","NP_215713.1",98,"ESAT-6 like protein EsxK"
"chromosome","NC_000962.3",1341006,1341290,"+",886090,"esxL","Rv1198","NP_215714.1",94,"ESAT-6 like protein EsxL"
"chromosome","NC_000962.3",1341358,1342605,"-",886092,,"Rv1199c","NP_215715.1",415,"insertion sequence element IS1081 transposase"
"chromosome","NC_000962.3",1342942,1344219,"+",886087,,"Rv1200","NP_215716.1",425,"integral membrane transport protein"
"chromosome","NC_000962.3",1344216,1345169,"-",886088,"dapD","Rv1201c","NP_215717.1",317,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
"chromosome","NC_000962.3",1345260,1346324,"+",887386,"dapE","Rv1202","YP_177796.1",354,"succinyl-diaminopimelate desuccinylase DapE"
"chromosome","NC_000962.3",1346321,1346905,"-",886086,,"Rv1203c","NP_215719.1",194,"hypothetical protein Rv1203c"
"chromosome","NC_000962.3",1346936,1348624,"-",887552,,"Rv1204c","NP_215720.1",562,"hypothetical protein Rv1204c"
"chromosome","NC_000962.3",1348719,1349282,"+",886075,,"Rv1205","NP_215721.1",187,"hypothetical protein Rv1205"
"chromosome","NC_000962.3",1349332,1351125,"+",887549,"fadD6","Rv1206","NP_215722.1",597,"fatty-acid--CoA ligase FadD6"
"chromosome","NC_000962.3",1351191,1352147,"+",887447,"folP2","Rv1207","NP_215723.1",318,"dihydropteroate synthase"
"chromosome","NC_000962.3",1352144,1353118,"+",886085,"gpgS","Rv1208","NP_215724.1",324,"glucosyl-3-phosphoglycerate synthase"
"chromosome","NC_000962.3",1353157,1353525,"+",887600,,"Rv1209","NP_215725.1",122,"hypothetical protein Rv1209"
"chromosome","NC_000962.3",1353522,1354136,"+",888035,"tagA","Rv1210","NP_215726.1",204,"DNA-3-methyladenine glycosylase I TagA"
"chromosome","NC_000962.3",1354243,1354470,"+",887990,,"Rv1211","NP_215727.1",75,"hypothetical protein Rv1211"
"chromosome","NC_000962.3",1354498,1355661,"-",887805,"glgA","Rv1212c","NP_215728.1",387,"capsular glucan synthase"
"chromosome","NC_000962.3",1355836,1357050,"+",887933,"glgC","Rv1213","NP_215729.1",404,"glucose-1-phosphate adenylyltransferase"
"chromosome","NC_000962.3",1357293,1357625,"-",888362,"PE14","Rv1214c","YP_177797.1",110,"PE family protein PE14"
"chromosome","NC_000962.3",1357759,1359444,"-",887684,,"Rv1215c","NP_215731.1",561,"hypothetical protein Rv1215c"
"chromosome","NC_000962.3",1359472,1360146,"-",888125,,"Rv1216c","NP_215732.1",224,"integral membrane protein"
"chromosome","NC_000962.3",1360155,1361801,"-",888401,,"Rv1217c","NP_215733.1",548,"tetronasin ABC transporter integral membrane protein"
"chromosome","NC_000962.3",1361798,1362733,"-",888518,,"Rv1218c","NP_215734.1",311,"tetronasin ABC transporter ATP-binding protein"
"chromosome","NC_000962.3",1362723,1363361,"-",888582,,"Rv1219c","NP_215735.1",212,"transcriptional regulator"
"chromosome","NC_000962.3",1363503,1364150,"-",888419,,"Rv1220c","NP_215736.1",215,"methyltransferase"
"chromosome","NC_000962.3",1364413,1365186,"+",888751,"sigE","Rv1221","NP_215737.1",257,"ECF RNA polymerase sigma factor SigE"
"chromosome","NC_000962.3",1365344,1365808,"+",885196,"rseA","Rv1222","NP_215738.1",154,"anti-sigma E factor RseA"
"chromosome","NC_000962.3",1365875,1367461,"+",888912,"htrA","Rv1223","NP_215739.2",528,"serine protease HtrA"
"chromosome","NC_000962.3",1367463,1367858,"+",887143,"tatB","Rv1224","NP_215740.1",131,"Sec-independent protein translocase protein TatB"
"chromosome","NC_000962.3",1367891,1368721,"-",887148,,"Rv1225c","NP_215741.1",276,"hypothetical protein Rv1225c"
"chromosome","NC_000962.3",1368832,1370295,"-",887144,,"Rv1226c","NP_215742.1",487,"transmembrane protein"
"chromosome","NC_000962.3",1370292,1370825,"-",885872,,"Rv1227c","NP_215743.1",177,"transmembrane protein"
"chromosome","NC_000962.3",1370920,1371477,"+",886013,"lpqX","Rv1228","NP_215744.1",185,"lipoprotein LpqX"
"chromosome","NC_000962.3",1371529,1371702,"+",19394673,,"Rv1228a","YP_009030032.1",57,"hypothetical protein Rv1228a"
"chromosome","NC_000962.3",1371777,1372949,"-",886067,"mrp","Rv1229c","NP_215745.1",390,"multiple resistance/pH adaptation protein"
"chromosome","NC_000962.3",1372962,1374197,"-",887134,,"Rv1230c","NP_215746.1",411,"membrane protein"
"chromosome","NC_000962.3",1374322,1374864,"-",887140,,"Rv1231c","NP_215747.1",180,"membrane protein"
"chromosome","NC_000962.3",1374861,1376168,"-",886014,,"Rv1232c","NP_215748.1",435,"hypothetical protein Rv1232c"
"chromosome","NC_000962.3",1376230,1376826,"-",887131,,"Rv1233c","NP_215749.1",198,"hypothetical protein Rv1233c"
"chromosome","NC_000962.3",1376976,1377503,"+",887137,,"Rv1234","NP_215750.1",175,"transmembrane protein"
"chromosome","NC_000962.3",1377524,1378930,"+",887145,"lpqY","Rv1235","NP_215751.1",468,"trehalose ABC transporter substrate-binding lipoprotein LpqY"
"chromosome","NC_000962.3",1378927,1379850,"+",887124,"sugA","Rv1236","NP_215752.1",307,"sugar ABC transporter permease SugA"
"chromosome","NC_000962.3",1379855,1380679,"+",887121,"sugB","Rv1237","NP_215753.1",274,"sugar ABC transporter permease SugB"
"chromosome","NC_000962.3",1380684,1381865,"+",887104,"sugC","Rv1238","NP_215754.1",393,"sugar ABC transporter ATP-binding protein SugC"
"chromosome","NC_000962.3",1381942,1383042,"-",887106,"corA","Rv1239c","NP_215755.1",366,"magnesium and cobalt transport transmembrane protein CorA"
"chromosome","NC_000962.3",1383213,1384202,"+",887119,"mdh","Rv1240","NP_215756.1",329,"malate dehydrogenase"
"chromosome","NC_000962.3",1384278,1384538,"+",887118,"vapB33","Rv1241","NP_215757.1",86,"antitoxin VapB33"
"chromosome","NC_000962.3",1384535,1384966,"+",887095,"vapC33","Rv1242","NP_215758.1",143,"ribonuclease VapC33"
"chromosome","NC_000962.3",1384989,1386677,"-",887109,"PE_PGRS23","Rv1243c","YP_177798.1",562,"PE-PGRS family protein PE_PGRS23"
"chromosome","NC_000962.3",1386857,1387717,"+",887093,"lpqZ","Rv1244","NP_215760.1",286,"lipoprotein LpqZ"
"chromosome","NC_000962.3",1387798,1388628,"-",887091,,"Rv1245c","NP_215761.1",276,"short-chain type dehydrogenase/reductase"
"chromosome","NC_000962.3",1388685,1388978,"-",887099,"relE","Rv1246c","NP_215762.1",97,"toxin RelE"
"chromosome","NC_000962.3",1388975,1389244,"-",887086,"relB","Rv1247c","NP_215763.1",89,"antitoxin RelB"
"chromosome","NC_000962.3",1389357,1393052,"-",887084,,"Rv1248c","NP_215764.2",1231,"multifunctional 2-oxoglutarate dehydrogenase E1 component /2-oxoglutarate dehydrogenase dihydrolipoyllysine-residue succinyltransferase"
